Title,Link
Nordic Poker Festival: Jules mit deutlicher Führung beim 500er Event,https://www.pokerfirma.com/news/nordic-poker-festival-jules-mit-deutlicher-fuehrung-beim-500er-event/598062
Nordic Poker Festival: Andres B. führt im Finale des Main Events,https://www.pokerfirma.com/news/nordic-poker-festival-andres-b-fuehrt-im-finale-des-main-events/598152
Nordic Poker Festival: 3rdBarrelBluff holt den 550er Auftakt,https://www.pokerfirma.com/news/nordic-poker-festival-3rdbarrelbluff-holt-den-550er-auftakt/597490
Nordic Poker Festival: Zockerdima dominiert Flight 1c des Main Events,https://www.pokerfirma.com/news/nordic-poker-festival-zockerdima-dominiert-beim-flight-1c-des-main-event/597326
Nordic Poker Festival: Dragan S. übernimmt die Führung beim Main Event,https://www.pokerfirma.com/news/nordic-poker-festival-dragan-s-uebernimmt-die-fuehrung-beim-main-event/596852
Nordic Poker Festival: Starker Auftakt beim Main Event,https://www.pokerfirma.com/news/nordic-poker-festival-starker-auftakt-beim-main-event/596511
Nordic Poker Festival: Matthias R. siegt nach Heads-up Deal beim High Roller Event,https://www.pokerfirma.com/news/nordic-poker-festival-matthias-r-siegt-nach-heads-up-deal-beim-high-roller-event/596496
Nordic Poker Festival: Noch mal 13 Main Event Tickets ausgespielt,https://www.pokerfirma.com/news/nordic-poker-festival-noch-mal-13-main-event-tickets-ausgespielt/596188
Nordic Poker Festival: Felix A. in Führung beim High Roller Event,https://www.pokerfirma.com/news/nordic-poker-festival-felix-a-in-fuehrung-beim-high-roller-event/596159
Nordic Poker Festival: Sieg für den Hamburger Jung beim PLO,https://www.pokerfirma.com/news/nordic-poker-festival-sieg-fuer-den-hamburger-jung-beim-plo/596113
Nordic Poker Festival: Acht Tickets für das High Roller,https://www.pokerfirma.com/news/nordic-poker-festival-acht-tickets-fuer-das-high-roller/595809
Nordic Poker Festival: Dierk F. führt im PLO Finale,https://www.pokerfirma.com/news/nordic-poker-festival-dierk-f-fuehrt-im-plo-finale/595770
Nordic Poker Festival: 14 Tickets beim ersten  Satellite,https://www.pokerfirma.com/news/nordic-poker-festival-14-tickets-beim-ersten-satellite/595547
Heimsieg durch Hasan K. beim Auftaktevent des Nordic Poker Festival in Schenefeld,https://www.pokerfirma.com/news/heimsieg-durch-hasan-k-beim-auftaktevent-des-nordic-poker-festival-in-schenefeld/595538
Christian I. holt den Tagessieg beim Nordic Poker Festival in Schenefeld,https://www.pokerfirma.com/news/christian-i-holt-den-tagessieg-beim-nordic-poker-festival-in-schenefeld/595286
Volles Haus zum Auftakt beim Nordic Poker Festival in Schenefeld,https://www.pokerfirma.com/news/volles-haus-zum-auftakt-beim-nordic-poker-festival-in-schenefeld/595047
Showdown im Norden – das Nordic Poker Festival beginnt,https://www.pokerfirma.com/news/showdown-im-norden-das-nordic-poker-festival-beginnt/594787
5 Tickets beim Main Event Satellite für das Nordic Poker Festival im Casino Schenefeld ausgespielt,https://www.pokerfirma.com/turniere-deutschland/5-tickets-beim-main-event-satellite-fuer-das-nordic-poker-festival-im-casino-schenefeld-ausgespielt/594583
Nordic Poker Festival – Das Poker Highlight im Norden,https://www.pokerfirma.com/news/nordic-poker-festival-das-poker-highlight-im-norden/593601
Casino Schenefeld: Nächste 6 Tickets fürs Nordic Poker Festival ausgespielt,https://www.pokerfirma.com/turniere-deutschland/casino-schenefeld-naechste-6-tickets-fuers-nordic-poker-festival-ausgespielt/593103
Mit Pokerfirma zum Main Event des Nordic Poker Festival (Gewinnspiel inside),https://www.pokerfirma.com/news/mit-pokerfirma-zum-main-event-des-nordic-poker-festival-gewinnspiel-inside/592859
6 Ticket Gewinner beim Satellite für das Nordic Poker Festival im Casino Schenefeld,https://www.pokerfirma.com/turniere-deutschland/6-ticket-gewinner-beim-satellite-fuer-das-nordic-poker-festival-im-casino-schenefeld/591816
Casino Schenefeld: 5 Tickets für das Nordic Poker Festival ausgespielt,https://www.pokerfirma.com/turniere-deutschland/casino-schenefeld-5-tickets-fuer-das-nordic-poker-festival-ausgespielt/588526
6 Tickets beim Main Event Satellite für das Nordic Poker Festival im Casino Schenefeld ausgespielt,https://www.pokerfirma.com/turniere-deutschland/6-tickets-beim-main-event-satellite-fuer-das-nordic-poker-festival-im-casino-schenefeld-ausgespielt-2/587311
In einem Monat beginnt das Nordic Poker Festival,https://www.pokerfirma.com/news/in-einem-monat-beginnt-das-nordic-poker-festival/587295
6 Tickets beim Main Event Satellite für das Nordic Poker Festival im Casino Schenefeld ausgespielt,https://www.pokerfirma.com/turniere-deutschland/6-tickets-beim-main-event-satellite-fuer-das-nordic-poker-festival-im-casino-schenefeld-ausgespielt/586070
5 Ticket Gewinner beim Satellite für das Nordic Poker Festival im Casino Schenefeld,https://www.pokerfirma.com/turniere-deutschland/5-ticket-gewinner-beim-satellite-fuer-das-nordic-poker-festival-im-casino-schenefeld/584797
Erneut 4 Tickets beim Main Event Satellite für das Nordic Poker Festival im Casino Schenefeld ausgespielt,https://www.pokerfirma.com/turniere-deutschland/erneut-4-tickets-beim-main-event-satellite-fuer-das-nordic-poker-festival-im-casino-schenefeld-ausgespielt/583321
Casino Schenefeld – Das Poker-Nordlicht in Deutschland,https://www.pokerfirma.com/news/casino-schenefeld-das-poker-nordlicht-in-deutschland/583050
4 Tickets beim Satellite-Auftakt für das Nordic Poker Festival im Casino Schenefeld,https://www.pokerfirma.com/turniere-deutschland/4-tickets-beim-satellite-auftakt-fuer-das-nordic-poker-festival-im-casino-schenefeld/582394
Satellite-Auftakt für das Nordic Poker Festival im Casino Schenefeld,https://www.pokerfirma.com/news/satellite-auftakt-fuer-das-nordic-poker-festival-im-casino-schenefeld/582381
Mickey Mouse schnappt sich die Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/mickey-mouse-schnappt-sich-die-monster-poker-tour-in-schenefeld/581671
Sam führt im Finale der Monster Pokertour im Casino Schenefeld,https://www.pokerfirma.com/news/sam-fuehrt-im-finale-der-monster-pokertour-im-casino-schenefeld/581558
Volles Haus zum Start der Monster Poker Tour im Casino Schenefeld,https://www.pokerfirma.com/news/volles-haus-zum-start-der-monster-poker-tour-im-casino-schenefeld/581475
Casino Schenefeld präsentiert das Nordic Poker Festival,https://www.pokerfirma.com/news/casino-schenefeld-praesentiert-das-nordic-poker-festival/580543
Die Monster Poker Tour kommt zurück nach Schenefeld,https://www.pokerfirma.com/news/die-monster-poker-tour-kommt-zurueck-nach-schenefeld/580297
Joshua Gebissa schnappt sich die Monster Poker Tour,https://www.pokerfirma.com/news/joshua-gebissa-schnappt-sich-die-monster-poker-tour/572081
Full House Part II bei der Monster Poker Tour im Casino Schenefeld,https://www.pokerfirma.com/news/full-house-part-ii-bei-der-monster-poker-tour-im-casino-schenefeld/571860
Full House zum Start der Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/full-house-zum-start-der-monster-poker-tour-in-schenefeld-2/571740
Casino Schenefeld lädt wieder zur Monster Pokertour,https://www.pokerfirma.com/news/casino-schenefeld-laedt-wieder-zur-monster-pokertour/569068
Megasiggi holt das Deaf Stars in Schenefeld,https://www.pokerfirma.com/news/megasiggi-holt-das-deaf-stars-in-schenefeld/565994
Ansturm beim Deaf Star Poker im Casino Schenefeld,https://www.pokerfirma.com/news/ansturm-beim-deaf-star-poker-im-casino-schenefeld/565722
Tobias Berben siegt beim „Butter bei die Tische II“ Bounty Abschluss in Schenefeld,https://www.pokerfirma.com/turniere-deutschland/tobias-berben-siegt-beim-butter-bei-die-tische-ii-bounty-abschluss-in-schenefeld/563113
Dimitri Steinfeuer gewinnt das Butter bei die Tische Main Event,https://www.pokerfirma.com/news/dimitri-steinfeuer-gewinnt-das-butter-bei-die-tische-main-event/563096
Black Baron führt im Finale beim Butter bei die Tische,https://www.pokerfirma.com/news/black-baron-fuehrt-im-finale-beim-butter-bei-die-tische/562827
Manh Nguyen übernimmt beim Butter bei die Tische,https://www.pokerfirma.com/news/manh-nguyen-uebernimmt-beim-butter-bei-die-tische/562426
Butter bei die Tische: Volles Haus zum Auftakt des Main Events,https://www.pokerfirma.com/news/butter-bei-die-tische-volles-haus-zum-auftakt-des-main-events/562193
Butter bei die Tische: Mickey Mouse siegt beim PLO und volles Haus beim Satellite,https://www.pokerfirma.com/news/butter-bei-die-tische-mickey-mouse-siegt-beim-plo-und-volles-haus-beim-satellite/562010
Butter bei die Tische: Viel Action beim PLO Event in Schenefeld,https://www.pokerfirma.com/news/butter-bei-die-tische-viel-action-beim-plo-event-in-schenefeld/561907
11 Tickets beim ersten „Butter bei die Tische II“ Satellite in Schenefeld,https://www.pokerfirma.com/turniere-deutschland/11-tickets-beim-ersten-butter-bei-die-tische-ii-satellite-in-schenefeld/561747
Satellite Start beim „Butter bei die Tische II“,https://www.pokerfirma.com/news/satellite-start-beim-butter-bei-die-tische-ii/561732
SH100 endet mit einem Deal zu viert,https://www.pokerfirma.com/news/sh100-endet-mit-einem-deal-zu-viert/560971
Fünf weitere Finalisten beim SH100,https://www.pokerfirma.com/news/fuenf-weitere-finalisten-beim-sh100/560225
Das diesjährige SH100 ist eröffnet,https://www.pokerfirma.com/news/das-diesjaehrige-sh100-ist-eroeffnet/559977
Start beim SH100,https://www.pokerfirma.com/news/start-beim-sh100/559807
Butter bei die Tische II – Neuauflage im Casino Schenefeld,https://www.pokerfirma.com/news/butter-bei-die-tische-ii-neuauflage-im-casino-schenefeld/559150
Das SH100 kommt zurück,https://www.pokerfirma.com/news/das-sh100-kommt-zurueck/556798
Heads-up Deal bringt Carlos Spoddig den Sieg bei der Monster Poker Tour,https://www.pokerfirma.com/news/heads-up-deal-bringt-carlos-spoddig-den-sieg-bei-der-monster-poker-tour/552446
Mr. X holt die Führung bei der Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/mr-x-holt-die-fuehrung-bei-der-monster-poker-tour-in-schenefeld/552294
Erfolgreicher Start in die Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/erfolgreicher-start-in-die-monster-poker-tour-in-schenefeld/552258
Monster Poker Tour im Casino Schenefeld,https://www.pokerfirma.com/news/monster-poker-tour-im-casino-schenefeld/551734
"Das Deutschland-Triple – Hamburg, Dortmund und Berlin",https://www.pokerfirma.com/news/das-deutschland-triple-hamburg-dortmund-und-berlin/528355
Hanno Offen ist der SH Meister 2017,https://www.pokerfirma.com/news/hanno-offen-ist-der-sh-meister-2017/521318
Felix holt die Führung bei der SH Meisterschaft,https://www.pokerfirma.com/news/felix-holt-die-fuehrung-bei-der-sh-meisterschaft/520893
Kizi übernimmt bei der SH Meisterschaft,https://www.pokerfirma.com/news/kizi-uebernimmt-bei-der-sh-meisterschaft/520296
Oguz Dilgin ist der erste Chipleader der SH Meisterschaft,https://www.pokerfirma.com/news/oguz-dilgin-ist-der-erste-chipleader-der-sh-meisterschaft/519790
Fish gewinnt den Omaha Titel bei der SH Meisterschaft in Schenefeld,https://www.pokerfirma.com/news/fish-gewinnt-den-omaha-titel-bei-der-sh-meisterschaft-in-schenefeld/519462
Starkes Feld beim Omaha Event der SH Meisterschaft im Casino Schenefeld,https://www.pokerfirma.com/news/starkes-feld-beim-omaha-event-der-sh-meisterschaft-im-casino-schenefeld/519397
11 Tickets beim Satellite der SH Meisterschaft im Casino Schenefeld,https://www.pokerfirma.com/turniere-deutschland/11-tickets-beim-satellite-der-sh-meisterschaft-im-casino-schenefeld/519275
SH Meisterschaft lockt ins Casino Schenefeld,https://www.pokerfirma.com/news/sh-meisterschaft-lockt-ins-casino-schenefeld/519155
Pedram Pirayesh siegt nach Deal bei der Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/pedram-pirayesh-siegt-nach-deal-bei-der-monster-poker-tour-in-schenefeld/508590
Andrea S. übernimmt die Führung bei der Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/andrea-s-uebernimmt-die-fuehrung-bei-der-monster-poker-tour-in-schenefeld/508347
Full House zum Start der Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/full-house-zum-start-der-monster-poker-tour-in-schenefeld/508224
Monster Poker Tour Wochenende in Schenefeld,https://www.pokerfirma.com/news/monster-poker-tour-wochenende-in-schenefeld/508101
Monster Poker Tour in Schenefeld,https://www.pokerfirma.com/news/monster-poker-tour-in-schenefeld/507143
5-Way Deal beendet die Poker-Challenge „Classic“ in der Spielbank Hannover,https://www.pokerfirma.com/news/5-way-deal-beendet-die-poker-challenge-classic-in-der-spielbank-hannover/498416
Ismail S. in Führung bei der Poker-Challenge „Classic“ in der Spielbank Hannover,https://www.pokerfirma.com/news/ismail-s-in-fuehrung-bei-der-poker-challenge-classic-in-der-spielbank-hannover/498296
Kein Full House bei der Poker-Challenge „Classic“ in der Spielbank Hannover,https://www.pokerfirma.com/news/kein-full-house-bei-der-poker-challenge-classic-in-der-spielbank-hannover/498140
Back to the roots bei der Poker-Challenge „Classic“ in der Spielbank Hannover,https://www.pokerfirma.com/news/back-to-the-roots-bei-der-poker-challenge-classic-in-der-spielbank-hannover/497932
Wilhelm Axer siegt nach Deal beim „Butter bei die Tische“ Event im Casino Schenefeld,https://www.pokerfirma.com/news/wilhelm-axer-siegt-nach-deal-beim-butter-bei-die-tische-event-im-casino-schenefeld/497528
Andre Haneberg führt im Finale beim „Butter bei die Tische“ Event im Casino Schenefeld,https://www.pokerfirma.com/news/andre-haneberg-fuehrt-im-finale-beim-butter-bei-die-tische-event-im-casino-schenefeld/497137
Abu Hassan holt Tag 1B beim „Butter bei die Tische“ Event im Casino Schenefeld,https://www.pokerfirma.com/news/abu-hassan-holt-tag-1b-beim-butter-bei-die-tische-event-im-casino-schenefeld/496724
D.S. holt den Auftakt beim „Butter bei die Tische“ im Casino Schenefeld,https://www.pokerfirma.com/news/dimitri-steinfeuer-holt-den-auftakt-beim-butter-bei-die-tische-im-casino-schenefeld/496335
Heute heißt es „Butter bei die Tische“ im Casino Schenefeld,https://www.pokerfirma.com/news/heute-heisst-es-butter-bei-die-tische-im-casino-schenefeld/496074
Sieg für Cam beim „Butter bei die Tische“ PLO Event im Casino Schenefeld,https://www.pokerfirma.com/news/sieg-fuer-cam-beim-butter-bei-die-tische-plo-event-im-casino-schenefeld/495902
Morgen heißt es „Butter bei die Tische“ im Casino Schenefeld,https://www.pokerfirma.com/news/morgen-heisst-es-butter-bei-die-tische-im-casino-schenefeld/495671
„Butter bei die Tische“ – das Poker-Highlight in Schenefeld,https://www.pokerfirma.com/news/butter-bei-die-tische-das-poker-highlight-in-schenefeld/491748
Florian H. siegt nach Massendeal bei der Poker-Challenge Silver in Hannover,https://www.pokerfirma.com/news/florian-h-siegt-nach-massendeal-bei-der-poker-challenge-silver-in-hannover/473381
Erneut volles Haus bei der Poker-Challenge Silver in Hannover,https://www.pokerfirma.com/news/erneut-volles-haus-bei-der-poker-challenge-silver-in-hannover/473196
Starker Auftakt bei der Poker-Challenge Silver in Hannover,https://www.pokerfirma.com/news/starker-auftakt-bei-der-poker-challenge-silver-in-hannover/472992
Spielbank Hannover startet mit der Poker-Challenge Silver ins neue Jahr,https://www.pokerfirma.com/news/spielbank-hannover-startet-mit-der-poker-challenge-silver-ins-neue-jahr/472219
Thomas Kazemieh siegt beim Abschluss Event der Eureka Hamburg,https://www.pokerfirma.com/news/thomas-kazemieh-siegt-beim-abschluss-event-der-eureka-hamburg/450573
Eureka Hamburg: Marco Dittmann siegt nach Heads-up Deal beim Hamburg Cup,https://www.pokerfirma.com/news/eureka-hamburg-marco-dittmann-siegt-nach-heads-up-deal-beim-hamburg-cup/450569
Dinesh Alt holt den Sieg beim Eureka Hamburg Main Event in Schenefeld,https://www.pokerfirma.com/news/dinesh-alt-holt-den-sieg-beim-eureka-hamburg-main-event-in-schenefeld/449947
Marco Freese siegt nach Heads-up Deal beim Monsterstack der Eureka Hamburg,https://www.pokerfirma.com/news/marco-freese-siegt-nach-heads-up-deal-beim-monsterstack-der-eureka-hamburg/449552
Eureka Hamburg: Benoit Kuhn massiver Chipleader beim Hamburg Cup,https://www.pokerfirma.com/news/eureka-hamburg-benoit-kuhn-massiver-chipleader-beim-hamburg-cup/449538
Thomas Schröpfer gewinnt das PLO High Roller der Eureka Hamburg,https://www.pokerfirma.com/news/thomas-schroepfer-gewinnt-das-plo-high-roller-der-eureka-hamburg/449516
Erik Scheidt auf Titelkurs beim Eureka Hamburg Main Event,https://www.pokerfirma.com/news/erik-scheidt-auf-titelkurs-beim-eureka-hamburg-main-event/449157
Eureka Hamburg: Arman Zonobi verteidigt die Führung beim Hamburg Cup,https://www.pokerfirma.com/news/eureka-hamburg-arman-zonobi-verteidigt-die-fuehrung-beim-hamburg-cup/448635
Stark besetztes Feld beim PLO High Roller der Eureka Hamburg,https://www.pokerfirma.com/news/stark-besetztes-feld-beim-plo-highroller-der-eureka-hamburg/448621
PokerStars Pro George Danzer führt beim Eureka Hamburg Main Event,https://www.pokerfirma.com/news/pokerstars-pro-george-danzer-fuehrt-beim-eureka-hamburg-main-event/448336
Eureka Hamburg: Spieleransturm am zweiten Tag beim Hamburg Cup,https://www.pokerfirma.com/news/eureka-hamburg-spieleransturm-am-zweiten-tag-beim-hamburg-cup/447828
Wiederholung der Tom Holke Show beim Eureka Hamburg Main Event,https://www.pokerfirma.com/news/wiederholung-der-tom-holke-show-beim-eureka-hamburg-main-event/447623
Eureka Hamburg: Marco Wodrich führt beim Hamburg Cup,https://www.pokerfirma.com/news/eureka-hamburg-marco-wodrich-fuehrt-beim-hamburg-cup/446803
Eureka Hamburg: Enrico Bonke gewinnt das NLH Turbo,https://www.pokerfirma.com/news/eureka-hamburg-enrico-bonke-gewinnt-das-nlh-turbo/446598
George Danzer holt Tag 1B beim Eureka Hamburg Main Event,https://www.pokerfirma.com/news/george-danzer-holt-tag-1b-beim-eureka-hamburg-main-event/446577
Eureka Hamburg: PokerStars Pro George Danzer gewinnt das High Roller Event,https://www.pokerfirma.com/news/eureka-hamburg-pokerstars-pro-george-danzer-gewinnt-das-high-roller-event/445909
Jan von Halle führt beim Eureka Hamburg Main Event,https://www.pokerfirma.com/news/jan-von-halle-fuehrt-beim-eureka-hamburg-main-event/445853
Eureka Hamburg: Sascha Niese führt beim High Roller Event,https://www.pokerfirma.com/news/eureka-hamburg-sascha-niese-fuehrt-beim-high-roller-event/445140
Eureka Hamburg: Vallo Maidla gewinnt das kleine PLO,https://www.pokerfirma.com/news/eureka-hamburg-vallo-maidla-gewinnt-das-kleine-plo/445038
Freeroll Sieg für Marc N. bei der Poker Challenge Silver in Hannover,https://www.pokerfirma.com/news/freeroll-sieg-fuer-marc-n-bei-der-poker-challenge-silver-in-hannover/438859
Tobias G. führt bei der Poker Challenge Silver in der Spielbank Hannover,https://www.pokerfirma.com/news/tobias-g-fuehrt-bei-der-poker-challenge-silver-in-der-spielbank-hannover/438656
Die Spielbank Hannover startet eine weitere Poker Challenge Silver,https://www.pokerfirma.com/news/die-spielbank-hannover-startet-eine-weitere-poker-challenge-silver/437628
Bastian S. siegt nach 3-Way Deal bei der Poker Challenge Silver in der Spielbank Hannover,https://www.pokerfirma.com/news/bastian-s-siegt-nach-3-way-deal-bei-der-poker-challenge-silver-in-der-spielbank-hannover/417052
Die Spielbank Hannover lädt zur nächsten Poker Challenge Silver,https://www.pokerfirma.com/news/die-spielbank-hannover-laedt-zur-naechsten-poker-challenge-silver/413957
Florian Ha. siegt nach 3-Way Deal bei der Challenge Silver+ in der Spielbank Hannover,https://www.pokerfirma.com/news/florian-ha-siegt-nach-3-way-deal-bei-der-challenge-silver-in-der-spielbank-hannover/403129
Amged A. führt im Finale der Poker Challenge Silver+ in der Spielbank Hannover,https://www.pokerfirma.com/news/amged-a-fuehrt-im-finale-der-poker-challenge-silver-in-der-spielbank-hannover/402507
Kein Overlay bei der Poker Challenge Silver+ in der Spielbank Hannover,https://www.pokerfirma.com/news/kein-overlay-bei-der-poker-challenge-silver-in-der-spielbank-hannover/402269
Premiere bei Poker Challenge Silver mit garantiertem Preispool in der Spielbank Hannover,https://www.pokerfirma.com/news/premiere-bei-poker-challenge-silver-mit-garantiertem-preispool-in-der-spielbank-hannover/400390
4-Way Deal entscheidet die Poker Challenge „Silver“ in der Spielbank Hannover,https://www.pokerfirma.com/news/4-way-deal-entscheidet-die-poker-challenge-silver-in-der-spielbank-hannover/383413
Casino Schenefeld startet mit Monstertour und Schenefeld goes Vegas ins neue Eventjahr 2016,https://www.pokerfirma.com/news/casino-schenefeld-startet-mit-monstertour-und-schenefeld-goes-vegas-ins-neue-eventjahr-2016/381905
Hannover lädt zur Poker Challenge „Silver“,https://www.pokerfirma.com/news/hannover-laedt-zur-poker-challenge-silver/381501
Fabian Petersen siegt beim Abschlussevent der SH-Meisterschaften,https://www.pokerfirma.com/news/fabian-petersen-siegt-beim-abschlussevent-der-sh-meisterschaften/370335
Harald Sonnenberg gewinnt die SH-Meisterschaften im Casino Schenefeld,https://www.pokerfirma.com/news/harald-sonnenberg-gewinnt-die-sh-meisterschaften-im-casino-schenefeld/370322
Christos Makariou führt im Finale der SH-Meisterschaften im Casino Schenefeld,https://www.pokerfirma.com/news/christos-makariou-fuehrt-im-finale-der-sh-meisterschaften-im-casino-schenefeld/369976
SH Meisterschaft: Kersebom holt den Turbo Heat,https://www.pokerfirma.com/news/sh-meisterschaft-kersebom-holt-den-turbo-heat/369653
Mandrake ganz oben an Tag 1C bei der SH-Meisterschaft in Schenefeld,https://www.pokerfirma.com/news/mandrake-ganz-oben-an-tag-1c-bei-der-sh-meisterschaft-in-schenefeld/369452
